conta_id,cliente_id,tipo_conta,status_conta,data_abertura,data_encerramento,agencia_codigo,conta_numero,canal_abertura,pacote_tarifario,saldo_atual,limite_credito,possui_cartao,possui_cheque_especial,indicador_salario,indicador_investimento,ultima_movimentacao_data
CTA006582,CLI003746,salario,ativa,2023-04-06,,2991,414801-2,parceiro,isento,52393.01,34114.51,true,false,true,false,2026-02-17
CTA006583,CLI003747,salario,bloqueada,2026-10-28,,6061,130894-6,app,isento,42300.76,54947.39,true,false,true,false,2026-02-13
CTA006584,CLI003748,pj,ativa,2023-08-02,,3262,352207-5,gerente,premium,56781.45,24488.33,true,false,false,false,2026-01-23
CTA006585,CLI003749,corrente,encerrada,2021-06-12,2023-11-17,2609,544381-5,agencia,basico,9299.33,15398.63,true,false,false,false,2023-11-17
CTA006586,CLI003750,corrente,ativa,2023-05-04,,8669,525097-4,app,basico,98738.68,61246.94,true,true,false,false,2026-03-17
CTA006587,CLI003751,salario,ativa,2020-10-18,,5513,360549-8,gerente,isento,21804.21,16092.44,true,false,true,false,2026-03-17
CTA006588,CLI003752,investimento,encerrada,2020-08-07,2021-12-20,8598,209962-0,gerente,isento,439004.06,25411.68,false,false,false,true,2021-12-20
CTA006589,CLI003753,investimento,ativa,2020-08-12,,4847,309346-3,gerente,isento,149371.05,14231.08,false,false,false,true,2026-02-19
CTA006590,CLI003753,salario,ativa,2020-06-18,,6161,363621-1,agencia,isento,60482.23,15111.88,true,false,true,false,2026-01-17
CTA006591,CLI003754,premium,bloqueada,2024-12-10,,8354,692468-1,parceiro,premium,62590.51,20450.63,true,true,false,false,2026-02-24
CTA006592,CLI003755,corrente,encerrada,2027-03-18,2029-07-05,3662,414314-5,agencia,basico,16330.97,23239.01,true,true,false,false,2029-07-05
CTA006593,CLI003755,corrente,ativa,2026-10-23,,9534,380710-2,gerente,basico,39083.01,58900.53,true,false,false,false,2026-03-02
CTA006594,CLI003756,corrente,encerrada,2018-08-09,2019-05-05,5029,110457-8,app,basico,-5271.32,71551.59,true,true,false,false,2019-05-05
CTA006595,CLI003756,salario,encerrada,2018-06-16,2020-04-03,7434,507656-3,gerente,isento,-10086.98,79899.03,true,false,true,false,2020-04-03
CTA006596,CLI003756,corrente,encerrada,2018-05-30,2018-12-19,8400,101700-3,app,basico,102903.75,64343.11,true,false,false,false,2018-12-19
CTA006597,CLI003757,premium,ativa,2023-06-01,,3475,484242-8,app,premium,12750.84,4042.91,true,true,false,false,2026-02-07
CTA006598,CLI003758,premium,ativa,2021-09-25,,3961,532470-3,app,premium,11781.40,5561.20,true,false,false,false,2026-03-25
CTA006599,CLI003759,corrente,ativa,2020-12-24,,9947,398988-4,app,basico,48114.80,80886.09,true,false,false,false,2026-01-16
CTA006600,CLI003759,salario,ativa,2020-11-01,,3111,152323-4,parceiro,isento,73211.48,74320.04,true,false,true,false,2026-02-15
CTA006601,CLI003760,salario,ativa,2018-04-13,,0381,866834-6,app,isento,-2945.40,24752.01,true,false,true,false,2026-01-21
CTA006602,CLI003761,salario,ativa,2021-04-13,,3079,102208-1,gerente,isento,24592.56,16208.78,true,false,true,false,2026-02-16
CTA006603,CLI003762,investimento,ativa,2026-09-25,,5504,807435-2,agencia,isento,69279.53,38140.01,false,false,false,true,2026-02-18
CTA006604,CLI003762,investimento,ativa,2026-07-18,,2244,503859-0,agencia,isento,85702.38,14211.02,false,false,false,true,2026-02-09
CTA006605,CLI003763,corrente,ativa,2020-03-02,,9615,299947-2,parceiro,basico,12031.27,7155.77,true,false,false,false,2026-02-28
CTA006606,CLI003764,corrente,ativa,2025-10-05,,0216,897490-5,agencia,basico,46031.80,39769.91,true,false,false,false,2026-03-18
CTA006607,CLI003764,investimento,ativa,2025-09-05,,6602,493917-1,agencia,isento,212167.00,20490.74,false,false,false,true,2026-01-26
CTA006608,CLI003765,salario,ativa,2022-06-07,,7435,699608-4,app,isento,8741.92,8043.58,true,false,true,false,2026-03-17
CTA006609,CLI003766,premium,ativa,2020-09-30,,2270,566941-1,app,premium,78421.25,23629.10,true,true,false,false,2026-02-15
CTA006610,CLI003767,corrente,ativa,2027-01-08,,9080,290738-4,app,basico,9810.45,21229.47,true,true,false,false,2026-02-22
CTA006611,CLI003768,investimento,ativa,2023-02-07,,2813,411478-5,agencia,isento,242181.63,18350.65,false,false,false,true,2026-01-26
CTA006612,CLI003768,corrente,ativa,2022-11-30,,2369,975493-6,parceiro,basico,33121.89,10111.95,true,true,false,false,2026-01-27
CTA006613,CLI003769,investimento,ativa,2021-09-25,,6766,946521-7,app,isento,25152.87,7854.02,false,false,false,true,2026-01-07
CTA006614,CLI003770,salario,ativa,2018-10-19,,6216,587699-2,agencia,isento,85387.88,34393.21,true,false,true,false,2026-02-05
CTA006615,CLI003771,corrente,ativa,2025-01-07,,8961,478351-5,agencia,basico,16771.20,7288.48,true,true,false,false,2026-03-17
CTA006616,CLI003772,corrente,ativa,2020-12-04,,8198,111058-8,parceiro,basico,30201.55,25846.09,true,false,false,false,2026-02-04
CTA006617,CLI003773,corrente,ativa,2026-03-01,,7190,968296-0,agencia,basico,33999.15,27562.35,true,true,false,false,2026-03-10
CTA006618,CLI003773,salario,ativa,2026-03-14,,4429,836471-3,app,isento,56982.64,42658.74,true,false,true,false,2026-01-07
CTA006619,CLI003774,corrente,encerrada,2021-04-25,2022-04-28,7766,522922-8,parceiro,basico,24603.11,76233.94,true,true,false,false,2022-04-28
CTA006620,CLI003774,corrente,encerrada,2021-04-26,2021-12-21,4964,392108-8,parceiro,basico,64093.18,45247.18,true,false,false,false,2021-12-21
CTA006621,CLI003774,corrente,ativa,2021-08-22,,2310,951515-2,gerente,basico,92227.23,50145.02,true,true,false,false,2026-03-15
CTA006622,CLI003775,corrente,encerrada,2021-11-15,2022-03-19,3727,713718-2,gerente,basico,2983.09,3044.84,true,true,false,false,2022-03-19
CTA006623,CLI003776,corrente,ativa,2020-04-10,,4485,618746-4,agencia,basico,5810.30,7982.67,true,true,false,false,2026-02-27
CTA006624,CLI003776,corrente,ativa,2020-05-30,,1068,906347-6,app,basico,10386.52,3909.04,true,false,false,false,2026-02-12
CTA006625,CLI003777,corrente,ativa,2023-11-13,,1379,657294-1,parceiro,basico,35849.19,16514.71,true,true,false,false,2026-02-04
CTA006626,CLI003778,investimento,ativa,2018-12-29,,3399,804594-4,gerente,isento,141626.93,8676.95,false,false,false,true,2026-02-14
CTA006627,CLI003779,corrente,ativa,2019-02-25,,5887,100858-2,parceiro,basico,66283.89,69151.99,true,true,false,false,2026-03-26
CTA006628,CLI003779,corrente,ativa,2019-02-24,,9393,718013-6,gerente,basico,16853.34,51364.40,true,true,false,false,2026-02-25
CTA006629,CLI003779,salario,ativa,2019-03-12,,4471,281198-7,parceiro,isento,94938.33,56160.04,true,false,true,false,2026-03-04
CTA006630,CLI003780,investimento,encerrada,2024-01-25,2024-12-28,0012,327249-0,gerente,isento,124367.17,14661.66,false,false,false,true,2024-12-28
CTA006631,CLI003781,corrente,ativa,2023-02-20,,9120,377030-4,parceiro,basico,12728.68,7865.85,true,false,false,false,2026-02-08
CTA006632,CLI003782,premium,ativa,2023-07-28,,2907,879634-2,parceiro,premium,42465.89,110626.44,true,true,false,false,2026-01-14
CTA006633,CLI003782,corrente,ativa,2023-10-31,,0608,366766-0,parceiro,basico,41727.73,66109.82,true,true,false,false,2026-02-16
CTA006634,CLI003783,premium,ativa,2024-05-06,,7087,808765-8,app,premium,10868.67,23830.10,true,false,false,false,2026-02-02
CTA006635,CLI003784,investimento,ativa,2023-09-18,,0785,356227-7,app,isento,60201.85,5924.29,false,false,false,true,2026-01-20
CTA006636,CLI003785,corrente,ativa,2024-11-20,,5441,206209-2,app,basico,78535.27,17696.44,true,false,false,false,2026-01-14
CTA006637,CLI003786,premium,ativa,2022-02-13,,1153,864765-4,gerente,premium,89195.22,66558.41,true,false,false,false,2026-01-04
CTA006638,CLI003786,investimento,ativa,2021-12-08,,8727,218010-1,agencia,isento,339056.22,60248.03,false,false,false,true,2026-03-18
CTA006639,CLI003786,salario,ativa,2022-01-25,,7136,259231-9,agencia,isento,30919.23,29721.32,true,false,true,false,2026-02-03
CTA006640,CLI003787,corrente,ativa,2021-05-06,,2308,788950-6,gerente,basico,25278.97,17302.62,true,false,false,false,2026-01-06
CTA006641,CLI003787,investimento,ativa,2021-05-02,,0460,497808-0,parceiro,isento,67867.76,20811.00,false,false,false,true,2026-01-08
CTA006642,CLI003788,premium,ativa,2018-06-01,,0726,744110-5,parceiro,premium,9059.16,35115.01,true,true,false,false,2026-01-03
CTA006643,CLI003788,corrente,ativa,2018-06-24,,9510,823304-3,parceiro,basico,41511.53,21630.50,true,true,false,false,2026-02-18
CTA006644,CLI003789,investimento,ativa,2021-11-08,,1680,444706-6,agencia,isento,412509.07,65339.76,false,false,false,true,2026-03-13
CTA006645,CLI003789,investimento,ativa,2022-01-19,,1073,597973-1,parceiro,isento,599984.39,51998.95,false,false,false,true,2026-03-06
CTA006646,CLI003790,premium,ativa,2026-05-13,,7700,617047-0,gerente,premium,145954.84,118965.70,true,true,false,false,2026-02-04
CTA006647,CLI003790,salario,ativa,2026-09-12,,2273,172546-1,app,isento,165291.94,62045.65,true,false,true,false,2026-03-07
CTA006648,CLI003791,corrente,ativa,2026-01-26,,4572,897636-9,gerente,basico,85693.29,45817.63,true,true,false,false,2026-02-12
CTA006649,CLI003792,investimento,ativa,2022-04-21,,1105,570209-7,app,isento,144534.57,42868.93,false,false,false,true,2026-03-04
CTA006650,CLI003792,corrente,ativa,2022-05-10,,2239,423739-5,app,basico,36237.14,54373.03,true,true,false,false,2026-03-08
CTA006651,CLI003793,corrente,ativa,2019-12-03,,5101,302514-8,app,basico,63094.86,34306.62,true,true,false,false,2026-02-01
CTA006652,CLI003793,premium,ativa,2020-03-07,,6721,523922-4,parceiro,premium,26313.79,26370.54,true,true,false,false,2026-03-28
CTA006653,CLI003794,premium,ativa,2022-11-25,,0431,772376-7,agencia,premium,67152.17,57880.67,true,false,false,false,2026-01-09
CTA006654,CLI003795,corrente,ativa,2022-02-20,,6656,499191-5,gerente,basico,47569.13,28059.06,true,false,false,false,2026-03-18
CTA006655,CLI003795,corrente,encerrada,2022-03-02,2023-05-05,5448,578210-5,app,basico,64528.47,59375.61,true,false,false,false,2023-05-05
CTA006656,CLI003795,corrente,ativa,2022-05-26,,7697,167637-0,agencia,basico,64036.93,56218.32,true,true,false,false,2026-02-20
CTA006657,CLI003796,investimento,ativa,2018-12-01,,9220,171076-4,agencia,isento,82803.71,31210.39,false,false,false,true,2026-01-04
CTA006658,CLI003797,investimento,ativa,2024-10-28,,6015,713598-7,app,isento,104128.73,10343.78,false,false,false,true,2026-03-22
CTA006659,CLI003798,pj,ativa,2025-05-19,,4834,494302-0,app,premium,9870.73,26045.76,true,false,false,false,2026-03-20
CTA006660,CLI003798,investimento,encerrada,2025-02-21,2025-07-24,7524,610483-0,app,isento,175796.65,8009.45,false,false,false,true,2025-07-24
CTA006661,CLI003799,salario,ativa,2018-11-30,,3627,262976-8,app,isento,13364.76,7670.83,true,false,true,false,2026-02-12
CTA006662,CLI003800,investimento,ativa,2020-08-18,,2190,893670-4,app,isento,151115.52,24997.36,false,false,false,true,2026-03-23
CTA006663,CLI003800,salario,encerrada,2020-09-08,2023-01-31,3563,774472-0,gerente,isento,31683.80,36742.79,true,false,true,false,2023-01-31
CTA006664,CLI003801,premium,ativa,2023-07-12,,4963,353375-0,gerente,premium,41529.86,21524.79,true,false,false,false,2026-01-22
CTA006665,CLI003801,corrente,ativa,2023-07-12,,7914,360397-6,agencia,basico,41531.92,19206.75,true,false,false,false,2026-03-16
CTA006666,CLI003801,investimento,ativa,2023-05-15,,3930,416030-2,parceiro,isento,330655.98,47652.60,false,false,false,true,2026-03-23
CTA006667,CLI003802,investimento,encerrada,2018-05-18,2020-07-09,4129,952079-7,parceiro,isento,117478.93,8360.71,false,false,false,true,2020-07-09
CTA006668,CLI003803,premium,ativa,2023-06-17,,4957,107013-9,agencia,premium,9252.80,10458.55,true,true,false,false,2026-01-26
CTA006669,CLI003803,corrente,ativa,2023-04-30,,4269,353260-3,app,basico,26278.22,11331.22,true,true,false,false,2026-01-13
CTA006670,CLI003804,corrente,ativa,2023-10-13,,6430,623111-1,parceiro,basico,33879.42,35522.97,true,true,false,false,2026-02-09
CTA006671,CLI003805,corrente,ativa,2021-03-25,,5893,536438-6,gerente,basico,34398.70,36654.36,true,false,false,false,2026-01-10
CTA006672,CLI003806,corrente,ativa,2025-10-12,,5853,759045-1,agencia,basico,7824.58,8582.66,true,true,false,false,2026-02-08
CTA006673,CLI003806,investimento,ativa,2025-10-10,,3321,679580-1,gerente,isento,19761.93,6166.90,false,false,false,true,2026-01-27
CTA006674,CLI003807,investimento,ativa,2019-03-13,,3060,410051-8,parceiro,isento,39898.72,8294.51,false,false,false,true,2026-02-06
CTA006675,CLI003807,premium,ativa,2019-06-17,,8471,608017-3,parceiro,premium,17608.94,4905.47,true,false,false,false,2026-01-09
CTA006676,CLI003807,investimento,encerrada,2019-04-06,2020-03-17,4755,467661-1,app,isento,54708.15,8537.05,false,false,false,true,2020-03-17
CTA006677,CLI003808,premium,ativa,2018-07-18,,4786,250854-9,app,premium,96979.46,26218.57,true,true,false,false,2026-01-19
CTA006678,CLI003808,investimento,ativa,2018-09-13,,2510,186417-6,agencia,isento,146636.19,42738.67,false,false,false,true,2026-03-12
CTA006679,CLI003808,corrente,ativa,2018-10-27,,1400,874872-5,parceiro,basico,110858.37,18666.28,true,true,false,false,2026-02-17
CTA006680,CLI003809,corrente,encerrada,2019-05-03,2019-12-20,8072,784391-3,parceiro,basico,66991.93,26411.62,true,false,false,false,2019-12-20
CTA006681,CLI003809,premium,ativa,2019-07-28,,4663,923656-2,app,premium,32617.08,96385.40,true,true,false,false,2026-02-01
CTA006682,CLI003810,salario,ativa,2025-12-17,,8143,188702-8,agencia,isento,81601.68,99949.89,true,false,true,false,2026-01-09
CTA006683,CLI003811,premium,encerrada,2022-11-16,2024-06-15,5832,966088-3,app,premium,13145.17,19662.03,true,true,false,false,2024-06-15
CTA006684,CLI003811,salario,ativa,2022-09-15,,2956,222297-3,gerente,isento,10336.94,14528.85,true,false,true,false,2026-01-14
CTA006685,CLI003812,investimento,ativa,2024-01-01,,5769,334562-3,agencia,isento,57903.01,5684.09,false,false,false,true,2026-01-11
CTA006686,CLI003813,corrente,ativa,2020-02-14,,0075,523109-8,parceiro,basico,62911.26,43244.82,true,true,false,false,2026-02-15
CTA006687,CLI003813,investimento,ativa,2020-04-12,,5264,583906-0,gerente,isento,321649.06,71754.98,false,false,false,true,2026-03-09
CTA006688,CLI003814,corrente,ativa,2020-11-07,,0621,891684-9,parceiro,basico,44530.54,40076.13,true,false,false,false,2026-03-08
CTA006689,CLI003815,salario,ativa,2018-04-17,,5918,794976-2,app,isento,-9498.29,27213.17,true,false,true,false,2026-03-03
CTA006690,CLI003815,investimento,ativa,2018-02-16,,1495,453189-2,app,isento,67551.51,23201.70,false,false,false,true,2026-03-19
CTA006691,CLI003815,investimento,ativa,2018-06-08,,5177,191652-7,gerente,isento,463296.67,22507.40,false,false,false,true,2026-03-14
CTA006692,CLI003816,corrente,ativa,2021-09-14,,9662,197459-8,parceiro,basico,-6975.24,49662.99,true,false,false,false,2026-03-26
CTA006693,CLI003817,salario,ativa,2019-01-04,,8510,123896-7,gerente,isento,47925.44,41854.89,true,false,true,false,2026-03-21
CTA006694,CLI003818,investimento,ativa,2024-01-22,,4549,641625-1,parceiro,isento,153195.58,64029.19,false,false,false,true,2026-02-24
CTA006695,CLI003818,investimento,ativa,2023-09-30,,4810,412463-4,agencia,isento,242147.27,70973.46,false,false,false,true,2026-03-18
CTA006696,CLI003819,pj,ativa,2022-05-10,,4230,250283-4,agencia,premium,42430.72,10412.16,true,false,false,false,2026-01-08
CTA006697,CLI003819,investimento,ativa,2022-09-30,,7868,562964-7,parceiro,isento,248399.57,32044.34,false,false,false,true,2026-02-08
CTA006698,CLI003819,salario,ativa,2022-06-30,,7896,354783-4,parceiro,isento,30637.58,23414.28,true,false,true,false,2026-02-18
CTA006699,CLI003820,corrente,ativa,2018-01-13,,9502,137692-7,gerente,basico,31902.97,47238.56,true,false,false,false,2026-03-23
CTA006700,CLI003820,pj,encerrada,2018-04-26,2020-01-13,2890,164913-7,agencia,premium,14567.97,48805.43,true,false,false,false,2020-01-13
CTA006701,CLI003820,corrente,ativa,2018-03-23,,9583,879462-4,parceiro,basico,64166.38,55465.74,true,false,false,false,2026-01-08
CTA006702,CLI003821,premium,encerrada,2019-05-01,2021-07-08,4080,624991-1,parceiro,premium,21628.72,42774.45,true,true,false,false,2021-07-08
CTA006703,CLI003821,corrente,encerrada,2019-04-22,2020-01-26,7181,547654-4,app,basico,37765.32,35188.67,true,false,false,false,2020-01-26
CTA006704,CLI003822,investimento,ativa,2023-11-19,,5184,646550-8,gerente,isento,156109.87,28905.56,false,false,false,true,2026-02-12
CTA006705,CLI003822,investimento,ativa,2023-11-05,,6170,498441-3,gerente,isento,98742.29,28535.08,false,false,false,true,2026-01-18
CTA006706,CLI003822,investimento,ativa,2023-10-03,,3232,560036-7,app,isento,142227.22,21669.13,false,false,false,true,2026-01-02
CTA006707,CLI003823,corrente,ativa,2025-09-22,,8219,796705-0,parceiro,basico,50882.36,52227.31,true,false,false,false,2026-02-26
CTA006708,CLI003823,investimento,ativa,2025-09-28,,8749,385378-1,app,isento,145319.09,49542.29,false,false,false,true,2026-02-23
CTA006709,CLI003823,premium,bloqueada,2025-06-10,,4535,575533-9,parceiro,premium,78035.58,52535.26,true,false,false,false,2026-02-10
CTA006710,CLI003824,salario,ativa,2019-11-19,,9930,843590-1,parceiro,isento,99329.28,108387.98,true,false,true,false,2026-01-11
CTA006711,CLI003824,corrente,ativa,2019-09-19,,9519,679485-2,parceiro,basico,141146.24,83652.33,true,true,false,false,2026-01-17
CTA006712,CLI003824,salario,ativa,2019-10-14,,7765,236369-3,agencia,isento,112955.18,76763.86,true,false,true,false,2026-03-03
CTA006713,CLI003825,investimento,ativa,2021-06-03,,4812,546891-9,gerente,isento,359542.88,48762.23,false,false,false,true,2026-02-24
CTA006714,CLI003826,salario,ativa,2026-08-06,,8984,378269-5,parceiro,isento,32483.24,69338.16,true,false,true,false,2026-02-08
CTA006715,CLI003826,corrente,ativa,2026-08-03,,6716,888039-2,gerente,basico,30650.24,61701.78,true,true,false,false,2026-03-24
CTA006716,CLI003826,corrente,ativa,2026-06-09,,2256,417360-8,app,basico,29460.51,19364.67,true,true,false,false,2026-03-16
CTA006717,CLI003827,corrente,ativa,2022-03-13,,9760,382841-3,parceiro,basico,12839.43,3775.73,true,true,false,false,2026-02-08
CTA006718,CLI003827,salario,ativa,2022-02-11,,6956,799478-1,agencia,isento,9451.67,11139.03,true,false,true,false,2026-02-20
CTA006719,CLI003828,corrente,encerrada,2019-12-03,2021-08-19,4729,407643-2,agencia,basico,17196.16,7448.47,true,false,false,false,2021-08-19
CTA006720,CLI003829,salario,ativa,2025-02-28,,0497,192085-3,gerente,isento,76808.40,20919.10,true,false,true,false,2026-02-26
CTA006721,CLI003830,corrente,ativa,2019-07-16,,9418,445519-2,parceiro,basico,92490.13,18185.03,true,true,false,false,2026-03-16
CTA006722,CLI003831,corrente,ativa,2026-10-19,,1971,897204-6,parceiro,basico,44098.01,18200.86,true,false,false,false,2026-03-17
CTA006723,CLI003832,corrente,ativa,2022-09-17,,3371,968818-1,gerente,basico,36657.84,41492.25,true,true,false,false,2026-03-22
CTA006724,CLI003832,corrente,ativa,2022-11-27,,4501,453499-7,gerente,basico,34464.72,27637.11,true,false,false,false,2026-02-27
