cliente_id,nome_completo,sexo,data_nascimento,idade,estado_civil,uf,cidade,renda_mensal,patrimonio_estimado,segmento,escolaridade,profissao,score_relacionamento,perfil_investidor,data_cadastro,canal_aquisicao,cliente_ativo,possui_app_ativo,aceita_ofertas_marketing
CLI004861,Matheus Gomes,masculino,1989-09-21,36,viuvo,SP,Santos,35178.60,619638.86,alta_renda,superior_completo,administrador,75,conservador,2023-01-23,digital,true,true,true
CLI004862,Fernanda Rodrigues Oliveira,feminino,1952-03-07,74,divorciado,DF,Brasilia,39687.84,540443.45,alta_renda,superior_completo,empresario,64,moderado,2019-11-14,digital,true,true,true
CLI004863,Rafaela Ferreira Rodrigues,feminino,1958-07-22,67,divorciado,MG,Belo Horizonte,3753.29,98964.63,varejo,superior_completo,contador,48,conservador,2024-03-10,indicacao,true,false,false
CLI004864,Ana Martins Souza,feminino,1964-06-27,61,casado,SP,Sao Paulo,16416.95,603664.36,varejo,pos_graduacao,consultor,73,moderado,2020-12-06,agencia,true,true,true
CLI004865,Vinicius Silva Cardoso,masculino,2001-04-19,24,casado,MG,Belo Horizonte,21825.99,974223.44,alta_renda,superior_completo,administrador,76,arrojado,2023-11-02,digital,true,true,false
CLI004866,Patricia Santos Souza,feminino,1979-01-01,47,casado,BA,Salvador,28141.21,876018.53,varejo,superior_completo,gerente_comercial,51,conservador,2024-05-19,indicacao,true,true,true
CLI004867,Juliana Moreira Martins,feminino,1984-03-03,42,casado,SP,Campinas,17489.55,446390.25,alta_renda,superior_completo,professor,78,moderado,2024-10-16,indicacao,true,true,true
CLI004868,Marcelo Gomes Pereira,masculino,1986-03-02,40,solteiro,GO,Goiania,25026.39,859773.43,alta_renda,superior_completo,professor,63,moderado,2023-11-02,parceria,true,true,false
CLI004869,Joao Teixeira Silva,masculino,1948-07-06,77,solteiro,SP,Campinas,11363.33,121387.01,varejo,superior_completo,empresario,55,conservador,2021-05-26,digital,true,false,false
CLI004870,Bianca Barbosa Souza,feminino,1995-02-13,31,solteiro,PR,Londrina,26608.61,1161153.23,alta_renda,pos_graduacao,dentista,67,conservador,2025-03-24,agencia,true,true,true
CLI004871,Felipe Almeida,masculino,1995-08-14,30,divorciado,PA,Belem,5581.24,181468.15,varejo,superior_completo,engenheiro_de_software,71,conservador,2025-11-02,parceria,true,true,false
CLI004872,Vinicius Costa,masculino,1985-06-05,40,divorciado,SP,Sao Paulo,27037.47,401298.26,alta_renda,pos_graduacao,dentista,69,moderado,2022-10-05,indicacao,true,true,true
CLI004873,Patricia Silva Araujo,feminino,2003-05-21,22,solteiro,GO,Goiania,51944.51,1422067.68,alta_renda,pos_graduacao,dentista,65,arrojado,2020-02-10,indicacao,true,true,false
CLI004874,Beatriz Oliveira Oliveira,feminino,1952-03-16,74,viuvo,RS,Caxias do Sul,14653.78,157062.62,varejo,superior_completo,professor,66,conservador,2025-09-25,indicacao,true,true,true
CLI004875,Ana Gomes,feminino,1971-03-24,55,viuvo,GO,Goiania,39636.07,409351.69,alta_renda,superior_completo,administrador,77,conservador,2021-12-15,agencia,true,true,false
CLI004876,Leonardo Oliveira Moreira,masculino,1978-05-17,47,viuvo,CE,Fortaleza,26901.69,361648.49,alta_renda,superior_completo,arquiteto,59,conservador,2026-03-04,parceria,false,false,false
CLI004877,Pedro Almeida,masculino,2004-02-14,22,solteiro,SP,Campinas,34797.45,1064553.84,alta_renda,pos_graduacao,dentista,68,arrojado,2023-03-28,digital,true,true,true
CLI004878,Ana Martins Barbosa,feminino,1983-11-08,42,viuvo,MG,Belo Horizonte,12306.40,288428.65,empreendedor,superior_completo,professor,69,conservador,2021-04-12,indicacao,true,true,true
CLI004879,Camila Silva Costa,feminino,1958-08-02,67,divorciado,CE,Fortaleza,36959.93,531220.94,alta_renda,superior_completo,administrador,67,moderado,2018-11-27,digital,true,false,false
CLI004880,Vanessa Souza Souza,feminino,1984-05-22,41,casado,DF,Brasilia,8582.00,280176.90,varejo,superior_completo,empresario,69,conservador,2020-08-04,agencia,true,true,true
CLI004881,William Pereira Silva,masculino,1964-02-19,62,solteiro,DF,Brasilia,41717.48,1454049.77,alta_renda,superior_completo,administrador,70,conservador,2025-03-09,agencia,true,false,false
CLI004882,Rafaela Costa Santos,feminino,2001-12-01,24,divorciado,RS,Porto Alegre,19467.87,276465.37,alta_renda,pos_graduacao,medico,59,moderado,2020-08-23,parceria,true,true,true
CLI004883,Mariana Carvalho Pereira,feminino,1967-08-06,58,divorciado,PE,Recife,7624.29,233511.98,varejo,superior_completo,professor,65,moderado,2019-10-11,parceria,true,true,false
CLI004884,Thiago Pereira Silva,masculino,1982-12-02,43,solteiro,PE,Recife,47515.40,1424011.33,alta_renda,superior_completo,economista,48,arrojado,2019-12-26,parceria,false,true,false
CLI004885,Bianca Lima,feminino,1972-09-21,53,viuvo,CE,Fortaleza,11466.42,332184.20,varejo,superior_completo,contador,50,conservador,2023-09-27,indicacao,true,true,false
CLI004886,Larissa Rodrigues Cardoso,feminino,1958-06-03,67,divorciado,AM,Manaus,21036.68,795061.84,alta_renda,pos_graduacao,consultor,69,conservador,2021-03-06,digital,true,true,true
CLI004887,Bianca Silva,feminino,1994-02-08,32,divorciado,CE,Fortaleza,19141.09,481862.75,alta_renda,superior_completo,contador,53,moderado,2025-12-15,parceria,true,false,false
CLI004888,Carlos Carvalho Silva,masculino,1973-02-17,53,divorciado,SP,Sao Paulo,5625.18,192206.28,empreendedor,pos_graduacao,medico,54,conservador,2019-11-06,agencia,true,true,false
CLI004889,Daniela Almeida Rodrigues,feminino,2000-06-01,25,casado,GO,Goiania,27759.17,589501.73,alta_renda,superior_completo,economista,72,moderado,2022-03-03,agencia,true,true,false
CLI004890,Rafaela Souza Ribeiro,feminino,1987-08-02,38,casado,DF,Brasilia,42658.44,1015031.48,alta_renda,superior_completo,administrador,64,moderado,2018-12-05,indicacao,true,true,true
CLI004891,Mariana Almeida,feminino,1992-03-23,34,casado,CE,Fortaleza,23885.90,989208.15,alta_renda,superior_completo,empresario,67,moderado,2019-11-15,parceria,true,true,true
CLI004892,Daniela Silva,feminino,1973-12-22,52,divorciado,GO,Goiania,4173.43,98253.71,varejo,medio_completo,autonomo,56,moderado,2025-07-11,indicacao,true,true,true
CLI004893,Mariana Santos Ferreira,feminino,1958-05-12,67,viuvo,SP,Santos,31091.75,809324.40,alta_renda,superior_completo,arquiteto,71,moderado,2018-05-02,digital,true,true,false
CLI004894,Felipe Araujo,masculino,1961-08-13,64,solteiro,SP,Sao Paulo,21716.91,887762.22,alta_renda,superior_completo,designer,78,conservador,2025-07-03,indicacao,true,true,false
CLI004895,Camila Nascimento,feminino,1971-01-12,55,viuvo,SP,Sao Paulo,16084.87,344079.64,private,superior_completo,economista,89,conservador,2022-07-12,digital,true,true,false
CLI004896,Patricia Lima,feminino,1997-04-23,28,solteiro,RS,Porto Alegre,97522.32,2708937.39,private,pos_graduacao,medico,88,moderado,2022-11-16,parceria,true,true,true
CLI004897,Matheus Costa Araujo,masculino,1976-01-23,50,casado,AM,Manaus,25573.17,1005804.43,alta_renda,superior_completo,economista,71,conservador,2023-12-12,indicacao,true,false,false
CLI004898,Vanessa Silva Pereira,feminino,1980-04-25,45,divorciado,SP,Sao Paulo,61895.91,2050347.67,alta_renda,superior_completo,empresario,63,conservador,2026-04-13,digital,true,true,false
CLI004899,Matheus Lima Oliveira,masculino,2003-06-22,22,solteiro,RJ,Rio de Janeiro,5403.53,150463.69,varejo,superior_completo,gerente_comercial,52,arrojado,2022-11-24,indicacao,true,true,true
CLI004900,Mariana Santos Moreira,feminino,1952-04-18,73,solteiro,PE,Recife,61860.48,1289127.18,alta_renda,pos_graduacao,dentista,64,conservador,2020-12-13,indicacao,true,false,false
CLI004901,Vinicius Pereira,masculino,1987-12-05,38,casado,PE,Recife,15284.22,415381.80,alta_renda,superior_completo,contador,65,moderado,2023-10-23,digital,true,true,true
CLI004902,Ana Ferreira,feminino,1956-01-22,70,casado,RS,Porto Alegre,80701.44,4313961.89,private,pos_graduacao,medico,72,arrojado,2023-08-04,indicacao,false,true,false
CLI004903,Bianca Costa,feminino,1980-10-18,45,divorciado,SP,Sao Paulo,29315.24,483553.85,alta_renda,superior_completo,administrador,82,moderado,2022-01-28,parceria,true,true,false
CLI004904,Matheus Pereira Oliveira,masculino,1959-01-14,67,solteiro,RJ,Rio de Janeiro,25468.80,597352.26,alta_renda,pos_graduacao,consultor,59,moderado,2018-01-23,parceria,true,true,false
CLI004905,Eduardo Martins Costa,masculino,1957-01-12,69,divorciado,CE,Fortaleza,12182.63,404964.42,varejo,superior_completo,arquiteto,51,moderado,2025-07-25,agencia,true,true,true
CLI004906,Fernanda Almeida Costa,feminino,1975-07-23,50,casado,CE,Fortaleza,11278.54,134239.32,empreendedor,superior_completo,engenheiro_de_software,72,moderado,2025-11-09,digital,true,true,true
CLI004907,Marcelo Oliveira,masculino,1967-09-12,58,viuvo,SP,Sao Paulo,22715.69,982065.11,alta_renda,pos_graduacao,medico,74,conservador,2018-12-02,agencia,true,true,true
CLI004908,Pedro Gomes Ferreira,masculino,1995-07-21,30,casado,RS,Porto Alegre,43536.23,957180.14,alta_renda,pos_graduacao,dentista,53,moderado,2021-05-13,indicacao,true,false,false
CLI004909,Bianca Santos,feminino,1963-07-25,62,solteiro,DF,Brasilia,5363.34,142294.17,varejo,superior_completo,designer,58,conservador,2023-07-06,indicacao,true,true,true
CLI004910,Carlos Gomes,masculino,1969-02-21,57,casado,BA,Salvador,34084.98,347765.28,alta_renda,superior_completo,arquiteto,73,moderado,2019-02-12,parceria,true,true,true
CLI004911,Adriana Pereira Moreira,feminino,2000-12-13,25,viuvo,RS,Caxias do Sul,14225.15,428277.36,alta_renda,pos_graduacao,dentista,77,arrojado,2019-06-25,digital,true,true,false
CLI004912,Joao Moreira,masculino,1954-03-12,72,divorciado,PR,Londrina,24976.97,236990.26,alta_renda,superior_completo,engenheiro_de_software,72,moderado,2024-02-26,parceria,true,true,true
CLI004913,Felipe Costa,masculino,1984-05-14,41,viuvo,DF,Brasilia,31411.09,689893.00,alta_renda,superior_completo,empresario,66,conservador,2019-02-25,agencia,true,true,false
CLI004914,Eduardo Oliveira,masculino,1959-12-05,66,casado,PA,Belem,28141.22,468650.75,varejo,pos_graduacao,medico,59,conservador,2025-05-18,parceria,true,true,true
CLI004915,Joao Ferreira Rodrigues,masculino,1997-07-07,28,viuvo,SP,Campinas,24233.16,1099661.39,alta_renda,superior_completo,engenheiro_de_software,80,moderado,2024-09-07,agencia,true,true,true
CLI004916,Camila Oliveira Gomes,feminino,1993-04-05,32,casado,BA,Feira de Santana,34049.81,1134328.31,alta_renda,pos_graduacao,medico,44,arrojado,2018-12-02,indicacao,false,true,false
CLI004917,Rafaela Pereira,feminino,1993-03-09,33,solteiro,PE,Recife,9223.17,364233.55,alta_renda,superior_completo,empresario,64,conservador,2026-12-22,indicacao,true,true,true
CLI004918,Joao Silva Araujo,masculino,1950-10-22,75,solteiro,CE,Fortaleza,12009.56,349925.71,varejo,medio_completo,autonomo,45,conservador,2026-10-10,agencia,false,false,false
CLI004919,Joao Araujo Silva,masculino,1997-08-06,28,divorciado,SP,Sao Paulo,64893.84,484214.16,alta_renda,pos_graduacao,medico,70,arrojado,2021-10-10,indicacao,true,true,true
CLI004920,Leonardo Araujo Silva,masculino,1987-08-01,38,casado,RJ,Rio de Janeiro,54794.02,952686.61,alta_renda,superior_completo,economista,71,moderado,2020-12-06,indicacao,true,true,true
CLI004921,Matheus Oliveira Martins,masculino,1982-04-15,43,solteiro,RJ,Rio de Janeiro,12760.69,382451.82,varejo,superior_completo,arquiteto,67,conservador,2021-08-07,agencia,true,true,false
CLI004922,Camila Carvalho Silva,feminino,1975-06-12,50,solteiro,BA,Salvador,26162.47,962759.73,varejo,pos_graduacao,dentista,52,conservador,2023-11-11,digital,true,false,false
CLI004923,Adriana Lima Martins,feminino,1982-11-16,43,casado,PE,Recife,11546.48,285996.16,varejo,superior_completo,economista,56,conservador,2021-01-20,agencia,true,true,true
CLI004924,Camila Oliveira Moreira,feminino,1997-08-02,28,solteiro,SP,Campinas,33022.55,411913.66,varejo,superior_completo,empresario,71,moderado,2023-05-22,agencia,true,true,true
CLI004925,Joao Cardoso,masculino,1986-08-28,39,divorciado,SP,Sao Paulo,89970.99,4202570.69,private,superior_completo,engenheiro_de_software,72,moderado,2024-03-03,agencia,true,true,false
CLI004926,Rafaela Lima Barbosa,feminino,1982-01-15,44,solteiro,DF,Brasilia,25590.87,713269.93,alta_renda,medio_completo,autonomo,83,conservador,2023-06-06,parceria,true,true,true
CLI004927,Beatriz Barbosa Nascimento,feminino,2005-10-21,20,viuvo,SP,Santos,7531.30,135231.78,alta_renda,superior_completo,professor,76,arrojado,2025-05-25,digital,true,false,false
CLI004928,Gustavo Moreira Almeida,masculino,1975-03-02,51,casado,PE,Recife,28695.72,671260.81,alta_renda,superior_completo,designer,69,arrojado,2019-02-25,digital,true,true,true
CLI004929,Felipe Costa Silva,masculino,1986-09-18,39,divorciado,PR,Londrina,7739.80,65690.09,varejo,medio_completo,autonomo,57,arrojado,2022-02-21,digital,true,true,false
CLI004930,Gabriela Barbosa Ferreira,feminino,1956-07-15,69,solteiro,PE,Recife,8681.35,209083.10,varejo,superior_completo,advogado,57,moderado,2021-11-27,agencia,true,true,true
CLI004931,Vanessa Martins,feminino,1993-04-19,32,solteiro,RS,Porto Alegre,39185.83,1133305.17,varejo,pos_graduacao,dentista,72,conservador,2024-04-15,agencia,true,true,false
CLI004932,Pedro Oliveira Oliveira,masculino,1966-05-09,59,divorciado,RS,Porto Alegre,55340.85,1256975.57,alta_renda,pos_graduacao,dentista,71,conservador,2026-09-03,parceria,true,true,true
CLI004933,Daniel Ferreira,masculino,1972-01-23,54,viuvo,SP,Sao Paulo,38174.84,2122150.30,alta_renda,superior_completo,arquiteto,65,arrojado,2025-05-19,digital,true,true,true
CLI004934,Camila Costa Silva,feminino,1986-07-12,39,casado,MG,Uberlandia,16035.73,724137.14,alta_renda,superior_completo,contador,75,moderado,2018-12-21,indicacao,true,true,true
CLI004935,Rafael Oliveira Pereira,masculino,1981-08-14,44,casado,DF,Brasilia,38079.17,1184475.74,alta_renda,superior_completo,arquiteto,69,conservador,2023-12-21,indicacao,true,true,true
CLI004936,Rafael Silva,masculino,1949-08-17,76,solteiro,MG,Belo Horizonte,25230.50,1233592.26,alta_renda,pos_graduacao,consultor,68,conservador,2020-10-27,parceria,true,false,false
CLI004937,Rafael Souza,masculino,1950-03-23,76,casado,PR,Curitiba,24926.62,1039371.52,alta_renda,superior_completo,designer,81,conservador,2018-10-12,digital,true,true,false
CLI004938,Joao Ferreira,masculino,1948-03-05,78,viuvo,DF,Brasilia,6342.84,294087.33,alta_renda,superior_completo,gerente_comercial,76,moderado,2021-11-23,digital,true,true,true
CLI004939,Larissa Oliveira,feminino,1997-05-24,28,viuvo,SP,Sao Paulo,37395.85,422138.21,alta_renda,superior_completo,administrador,69,moderado,2022-02-21,digital,true,false,false
CLI004940,Thiago Martins Lima,masculino,1979-10-02,46,solteiro,AM,Manaus,15963.01,452832.17,alta_renda,superior_completo,arquiteto,60,moderado,2019-02-02,parceria,true,true,true
CLI004941,Carlos Souza Souza,masculino,1977-03-19,49,viuvo,CE,Fortaleza,51329.54,1253265.10,alta_renda,superior_completo,advogado,69,conservador,2024-08-09,digital,true,false,false
CLI004942,Ana Ribeiro,feminino,1971-06-06,54,viuvo,RS,Porto Alegre,24310.47,1101552.24,alta_renda,superior_completo,professor,70,moderado,2019-01-04,agencia,true,true,true
CLI004943,Fernanda Santos,feminino,1958-12-19,67,casado,CE,Fortaleza,19854.96,722337.84,varejo,superior_completo,analista_financeiro,55,moderado,2018-06-20,agencia,true,true,true
CLI004944,Beatriz Martins,feminino,1996-02-09,30,viuvo,DF,Brasilia,21218.68,1013832.34,alta_renda,superior_completo,designer,61,moderado,2023-04-22,digital,true,true,true
CLI004945,Bianca Araujo,feminino,1978-01-19,48,viuvo,DF,Brasilia,42459.48,707297.23,alta_renda,pos_graduacao,dentista,75,moderado,2025-06-09,agencia,true,true,true
CLI004946,Thiago Martins Souza,masculino,1995-04-24,30,viuvo,AM,Manaus,22539.06,669375.56,alta_renda,superior_completo,contador,54,moderado,2026-07-06,parceria,false,true,false
CLI004947,Claudia Martins Rodrigues,feminino,1991-02-03,35,solteiro,DF,Brasilia,32210.41,370306.62,alta_renda,superior_completo,gerente_comercial,78,conservador,2019-04-03,indicacao,true,true,true
CLI004948,Carlos Barbosa Carvalho,masculino,1988-03-18,38,divorciado,PR,Curitiba,33160.87,524843.67,alta_renda,superior_completo,advogado,74,arrojado,2022-07-15,agencia,true,true,false
CLI004949,Joao Teixeira Santos,masculino,1958-09-28,67,casado,MG,Belo Horizonte,24168.17,915302.99,alta_renda,pos_graduacao,medico,58,conservador,2018-04-07,digital,false,true,false
CLI004950,Vinicius Costa,masculino,2005-12-21,20,viuvo,RJ,Rio de Janeiro,21028.02,861298.81,alta_renda,superior_completo,analista_financeiro,60,arrojado,2024-10-03,indicacao,true,true,true
CLI004951,Rafaela Gomes Cardoso,feminino,1995-10-24,30,divorciado,PE,Recife,27155.11,873219.08,varejo,superior_completo,gerente_comercial,53,arrojado,2024-05-19,indicacao,true,true,true
CLI004952,Fernanda Moreira Oliveira,feminino,1965-07-04,60,viuvo,PE,Recife,10877.65,168036.45,varejo,superior_completo,contador,62,moderado,2020-07-13,agencia,true,true,true
CLI004953,Claudia Santos,feminino,1979-04-09,46,viuvo,RS,Porto Alegre,21488.72,515985.31,alta_renda,medio_completo,autonomo,81,moderado,2019-09-04,digital,true,true,true
CLI004954,Gustavo Martins,masculino,1957-01-16,69,casado,SP,Sao Paulo,27481.33,550077.55,alta_renda,superior_completo,engenheiro_de_software,60,conservador,2022-12-27,agencia,true,false,false
CLI004955,Leonardo Teixeira,masculino,1970-11-09,55,solteiro,MG,Uberlandia,37222.61,1495881.23,alta_renda,superior_completo,administrador,74,moderado,2020-11-14,indicacao,true,true,true
CLI004956,Vinicius Santos Souza,masculino,2004-06-26,21,viuvo,MG,Belo Horizonte,55925.57,770468.94,alta_renda,pos_graduacao,dentista,81,moderado,2022-03-02,parceria,true,true,true
CLI004957,Pedro Ribeiro Silva,masculino,1966-02-22,60,casado,RS,Porto Alegre,22978.16,723331.41,alta_renda,superior_completo,analista_financeiro,44,moderado,2019-08-23,parceria,false,true,false
CLI004958,Matheus Moreira,masculino,1994-03-03,32,solteiro,PR,Curitiba,35713.43,1847333.87,alta_renda,superior_completo,contador,76,conservador,2021-10-17,digital,true,true,true
CLI004959,Gabriela Lima,feminino,1994-11-28,31,casado,MG,Uberlandia,5155.69,151668.65,varejo,superior_completo,analista_financeiro,66,conservador,2018-04-26,parceria,true,true,false
CLI004960,Daniel Ferreira,masculino,1994-05-21,31,casado,RJ,Niteroi,14968.55,276439.49,varejo,superior_completo,professor,55,conservador,2023-10-18,parceria,true,true,true
CLI004961,Fernanda Silva Costa,feminino,1958-11-21,67,viuvo,RS,Porto Alegre,27855.24,763652.59,alta_renda,superior_completo,designer,50,conservador,2018-05-02,digital,false,false,false
